NAME,MLST ST (Pasteur),MLST PROFILE (Pasteur),CGMLST,LINCODE,SUBLINEAGE,CLONAL GROUP,Inc Types,K Locus (wzi),Capsule type,O LOCUS,O type,Virulence Score,AEROBACTIN (AbST),COLIBACTIN (CbST),SALMOCHELIN (SmST),YERSINIABACTIN (YbST),RmpADC,rmpA2
ERR1415768,437,3_3_1_1_1_1_31,2430,0_0_105_1_1_1_0_16_0_0,258,10268,Col(pHAD28); IncC; IncFIB(K); IncFIB(pQil); IncFII(K),KL36 (wzi109),K36,O4,O4,0,0,0,0,0,-,-
ERR1415769,101,2_6_1_5_4_1_6,2432,0_0_84_0_8_3_0_0_2_0,101,101,Col(pHAD28); IncFIB(K); IncFII(K); IncR,KL17 (wzi137),K17,O1/O2v1,O1,1,0,0,0,ybt 9; ICEKp3 (183),-,-
ERR1415770,29,2_3_2_2_6_4_4,2414,0_0_137_1_5_0_0_1_0_0,29,29,IncC; IncFIB(K)--IncFII(K); IncFIB(pKPHS1); IncFII,KL30 (wzi85),K30,O1/O2v2,O1,1,0,0,0,ybt 14; ICEKp5 (135-4LV),-,-
ERR1415771,14,1_6_1_1_1_1_1,2434,0_0_1_1_3_0_0_0_0_0,14,14,IncC; IncFIB(K); IncFII(K),KL2 (wzi2),K2,O1/O2v1,O1,0,0,0,0,0,-,-
ERR1415773,437,3_3_1_1_1_1_31,2430,0_0_105_1_1_1_0_16_0_0,258,10268,Col(pHAD28); IncFIB(K); IncFIB(pQil); IncFII; IncFII(K),KL36 (wzi109),K36,O4,O4,0,0,0,0,0,-,-
ERR1415774,340,3_3_1_1_1_1_18,2425,0_0_105_0_11_0_13_0_0_0,258,340,Col440I; ColRNAI; IncFIA(pBK30683); IncFIB(K); IncFII(K); IncX1,KL15 (wzi50),K15,O4,O4,0,0,0,0,0,-,-
ERR1415775,101,2_6_1_5_4_1_6,2427,0_0_84_0_8_0_0_4_0_0,101,101,Col(pHAD28); Col440II; IncC; IncFIA(pBK30683); IncFIB(K); IncFII; IncL; IncR; repB(R1701),KL17 (wzi137),K17,O1/O2v1,O1,1,0,0,0,ybt 9; ICEKp3 (183),-,-
ERR1415776,101,2_6_1_5_4_1_6,2427,0_0_84_0_8_0_0_4_0_0,101,101,Col(pHAD28); Col440II; IncC; IncFIA(pBK30683); IncFIB(K); IncL; IncR; repB(R1701),KL17 (wzi137),K17,O1/O2v1,O1,1,0,0,0,ybt 9; ICEKp3 (183),-,-
ERR1415777,101,2_6_1_5_4_1_6,2437,0_0_84_0_8_3_0_6_0_0,101,101,IncR,KL17 (wzi137),K17,O1/O2v1,O1,1,0,0,0,ybt 9; ICEKp3 (183),-,-
ERR1415778,340,3_3_1_1_1_1_18,2438,0_0_105_0_11_0_13_0_0_0,258,340,Col(pHAD28); Col440I; ColRNAI; IncFIA(pBK30683); IncFIB(K); IncFII; IncFII(K); IncX1,KL15 (wzi50),K15,O4,O4,0,0,0,0,0,-,-
ERR1415779,340,3_3_1_1_1_1_18,2425,0_0_105_0_11_0_13_0_0_0,258,340,Col440I; IncC; IncFIA(pBK30683); IncFIB(K); IncFII(K); IncX1,KL15 (wzi50),K15,O4,O4,0,0,0,0,0,-,-
ERR1415780,3670,2_6_1_5_4_1_498,2439,0_0_84_0_8_3_0_0_8_0,101,101,,KL17 (wzi137),K17,O1/O2v1,O1,1,0,0,0,ybt 9; ICEKp3 (183-1LV),-,-
ERR1415781,101,2_6_1_5_4_1_6,2440,0_0_84_0_8_0_0_4_2_0,101,101,Col(pHAD28); Col440I; Col440II; IncFIA(pBK30683); IncFIB(K); IncFIB(pQil); IncR; repB(R1701),KL17 (wzi137),K17,O1/O2v1,O1,1,0,0,0,ybt 9; ICEKp3 (183),-,-
ERR1415782,147,3_4_6_1_7_4_38,2441,0_0_197_0_4_0_12_0_0_0,147,147,Col(pHAD28); Col440I; IncC; IncFIB(pKPHS1); IncFII(K); IncM2; repB(R1701),KL64 (wzi64),K64,O1/O2v1,O2a,0,0,0,0,0,-,-
ERR1415784,340,3_3_1_1_1_1_18,2442,0_0_105_0_11_0_13_0_0_0,258,340,Col440I; IncFIA(pBK30683); IncFIB(K); IncFII(K),KL15 (wzi50),K15,O4,O4,0,0,0,0,0,-,-
ERR1415785,437,3_3_1_1_1_1_31,2429,0_0_105_1_1_1_0_17_0_0,258,10268,Col(pHAD28); ColRNAI; IncM1; IncN; IncR,KL36 (wzi109),K36,O4,O4,0,0,0,0,0,-,-
ERR1415786,101,2_6_1_5_4_1_6,2443,0_0_84_0_8_3_0_5_0_0,101,101,IncR,KL17 (wzi137),K17,O1/O2v1,O1,1,0,0,0,ybt 9; ICEKp3 (183),-,-
ERR1415789,101,2_6_1_5_4_1_6,2424,0_0_84_0_8_3_0_0_0_0,101,101,IncFIB(K); IncFII(K); IncR,KL17 (wzi137),K17,O1/O2v1,O1,1,0,0,0,ybt 9; ICEKp3 (183),-,-
ERR1415798,340,3_3_1_1_1_1_18,2418,0_0_105_0_11_0_13_0_4_0,258,340,Col440I; Col440II; ColRNAI; IncFIB(K); IncFII(K); IncX1,KL15 (wzi50),K15,O4,O4,0,0,0,0,0,-,-
ERR1415799,147,3_4_6_1_7_4_38,2441,0_0_197_0_4_0_12_0_0_0,147,147,Col(pHAD28); Col440I; Col440I; Col440II; IncC; IncFIB(pKPHS1); IncFII(K); repB(R1701),unknown (KL64) (-),unknown (K64),O1/O2v1,O2a,0,0,0,0,0,-,-
ERR1415802,340,3_3_1_1_1_1_18,2451,0_0_105_0_11_0_13_0_0_0,258,340,Col440I; ColRNAI; IncFIA(pBK30683); IncFIB(K); IncFII(K); IncX1,KL15 (wzi50),K15,O4,O4,0,0,0,0,0,-,-
ERR1415804,3671,2_149_2_1_4_4_87,2453,0_0_282_0_1_0_0_0_0_0,294,294,IncC; IncFIB(K); IncFII(K),KL30 (wzi274),K30,O1/O2v1,O1,4,iuc 3 (25),0,0,ybt 16; ICEKp12 (448-1LV),-,-
ERR1415805,3671,2_149_2_1_4_4_87,2453,0_0_282_0_1_0_0_0_0_0,294,294,IncC; IncFIB(K); IncFII(K),KL30 (wzi274),K30,O1/O2v1,O1,4,iuc 3 (25),0,0,ybt 16; ICEKp12 (448-1LV),-,-
ERR1415806,101,2_6_1_5_4_1_6,2454,0_0_84_0_8_0_0_2_0_0,101,101,Col(pHAD28); Col440II; IncFIA(pBK30683); IncFIB(K); IncL; IncR; repB(R1701),KL17 (wzi137),K17,O1/O2v1,O1,1,0,0,0,ybt 9; ICEKp3 (183),-,-
ERR1415807,101,2_6_1_5_4_1_6,2454,0_0_84_0_8_0_0_2_0_0,101,101,Col(pHAD28); Col440II; IncFIA(pBK30683); IncFIB(K); IncL; IncR; repB(R1701),KL17 (wzi137),K17,O1/O2v1,O1,1,0,0,0,ybt 9; ICEKp3 (183),-,-
ERR1415809,101,2_6_1_5_4_1_6,2454,0_0_84_0_8_0_0_2_0_0,101,101,Col(pHAD28)--Col440II; IncFIA(pBK30683); IncFIB(K); IncL; IncR; repB(R1701),KL17 (wzi137),K17,O1/O2v1,O1,1,0,0,0,ybt 9; ICEKp3 (183),-,-
ERR1415813,101,2_6_1_5_4_1_6,2454,0_0_84_0_8_0_0_2_0_0,101,101,Col(pHAD28); Col440II; IncFIA(pBK30683); IncFIB(K); IncL; IncR; repB(R1701),KL17 (wzi137),K17,O1/O2v1,O1,1,0,0,0,ybt 9; ICEKp3 (183),-,-
ERR1415814,340,3_3_1_1_1_1_18,2425,0_0_105_0_11_0_13_0_0_0,258,340,Col(pHAD28); Col440I; Col440II; ColRNAI; IncFIA(pBK30683); IncFIB(K); IncFII(K); IncX1,KL15 (wzi50),K15,O4,O4,0,0,0,0,0,-,-
ERR1415819,340,3_3_1_1_1_1_18,2425,0_0_105_0_11_0_13_0_0_0,258,340,Col(pHAD28); Col440I; Col440II; ColRNAI; IncFIA(pBK30683); IncFIB(K); IncFII(K); IncX1,KL15 (wzi50),K15,O4,O4,0,0,0,0,0,-,-
ERR1415820,101,2_6_1_5_4_1_6,2456,0_0_84_0_8_0_0_4_5_0,101,101,Col(pHAD28); Col440II; IncFIA(pBK30683); IncFIB(K); IncFIB(pQil); IncR; repB(R1701),KL17 (wzi137),K17,O1/O2v1,O1,1,0,0,0,ybt 9; ICEKp3 (183),-,-
ERR1415824,274,2_1_2_1_4_31_19,2457,0_0_352_0_0_0_0_1_0_0,274,274,Col(Ye4449); Col(pHAD28); Col440I; ColRNAI; IncC; IncFII(K); repB(R1701),KL14 (-),K14,O3b,O3b,1,0,0,0,ybt 14; ICEKp5 (151),-,-
ERR1514846,321,4_16_2_1_28_3_40,1467,0_0_434_0_1_0_0_0_0_0,321,321,IncFIB(K); IncFIB(pKPHS1); IncFII(K),KL3 (wzi131),K3,O1/O2v2,O2afg,0,0,0,0,0,-,-
ERR1514848,3637,2_111_1_26_7_4_494,1468,0_0_299_0_0_0_0_0_0_0,2279,3637,IncFIB(K),KL3 (wzi135),K3,O1/O2v2,O2afg,1,0,0,iro 4 (truncated) (33-1LV),ybt 9; ICEKp3 (192-6LV),-,-
ERR1514849,15,1_1_1_1_1_1_1,8867,0_0_0_0_2_0_0_49_0_0,15,15,IncB/O/K/Z; IncFIB(K); IncFII(K),KL24 (wzi24),K24,O1/O2v1,O1,1,0,0,0,ybt 10; ICEKp4 (28),-,-
ERR1514850,15,1_1_1_1_1_1_1,1470,0_0_0_0_11_0_0_0_0_0,15,15,IncFIB(K); IncFIB(pKPHS1); IncFIB(pNDM-Mar); IncFII(K); IncHI1B(pNDM-MAR); IncR,unknown (KL62) (wzi323),unknown (K62),O1/O2v1,O1,0,0,0,0,0,-,-
ERR1514851,36,2_1_2_1_7_1_7,1471,0_0_29_0_5_0_0_0_0_0,268,36,IncFIB(K); IncFIB(pKPHS1),KL27 (wzi27),K27,O1/O2v2,O2afg,1,0,0,0,ybt 10; ICEKp4 (71),-,-
ERR1514852,870,2_6_1_1_147_1_31,1472,0_0_89_0_1_1_0_0_0_0,870,870,IncB/O/K/Z; IncFIB(K); IncFIB(pNDM-Mar); IncFII(K); IncHI1B(pNDM-MAR),KL17 (wzi137),K17,O1/O2v1,O1,0,0,0,0,0,-,-
ERR1514854,3638,2_1_1_1_9_198_18,1473,0_0_42_8_0_0_0_0_0_0,3010,3638,Col440I; IncFIB(K); IncFII(K),KL61 (wzi321),K61,O1/O2v1,O1,0,0,0,0,0,-,-
ERR1514855,307,4_1_2_52_1_1_7,1474,0_0_369_0_0_0_0_7_0_0,307,307,IncFIB(K),KL102 (wzi173),unknown (KL102),O1/O2v2,O2afg,1,0,0,0,ybt 9; ICEKp3 (173-2LV),-,-
ERR1514857,416,2_38_1_1_7_4_89,1475,0_0_9_0_1_0_0_0_0_0,416,416,Col(pHAD28); IncFIA(HI1); IncFIB(K); IncFIB(pNDM-Mar)--IncHI1B(pNDM-MAR); IncFII(K); IncFII(K); repB(R1701),KL30 (wzi273),K30,O1/O2v2,O1,0,0,0,0,0,-,-
ERR1514858,230,2_1_2_1_13_1_38,1476,0_0_145_0_0_0_0_0_0_0,230,230,Col(pHAD28),KL127 (wzi202),unknown (KL127),OL101,unknown (OL101),1,0,0,0,ybt unknown (0),-,-
ERR1514859,307,4_1_2_52_1_1_7,1477,0_0_369_0_0_0_0_0_16_0,307,307,IncFIB(K),KL102 (wzi173),unknown (KL102),O1/O2v2,O2afg,1,0,0,0,ybt 9; ICEKp3 (183-1LV),-,-
ERR1514860,15,1_1_1_1_1_1_1,8869,0_0_0_0_2_0_0_3_0_0,15,15,ColpVC; IncFIA(pBK30683); IncR; repB(R1701),KL112 (wzi93),unknown (KL112),O1/O2v1,O1,1,0,0,0,ybt 10; ICEKp4 (445),-,-
ERR1514862,405,2_1_62_3_10_4_110,1460,0_0_374_0_4_0_1_1_0_0,405,405,IncFIB(K)--IncFII(K),KL151 (wzi143),unknown (KL151),O4,O4,1,0,0,0,ybt 27; ICEKp22 (312),-,-
ERR1514864,45,2_1_1_6_7_1_12,1479,0_0_158_8_11_0_0_0_0_0,45,45,IncFIB(K)--IncFII(K),KL52 (wzi50),K52,OL101,unknown (OL101),1,0,0,0,ybt 10; ICEKp4 (80),-,-
ERR1514865,20,2_3_1_1_4_4_4,1480,0_0_22_2_2_0_0_0_0_0,17,20,IncFIB(K)(pCAV1099-114); IncFII(pKP91); repB(R1701),KL28 (wzi84),K28,O1/O2v2,O1,1,0,0,0,ybt 14; ICEKp5 (truncated) (135-2LV),-,-
ERR1514866,485,2_1_1_1_7_1_12,1481,0_0_157_1_1_0_0_0_0_0,485,485,IncFIA(pBK30683); repB(R1701),KL28 (wzi84),K28,O1/O2v1,O2a,1,0,0,0,ybt 10; ICEKp4 (80),-,-
ERR1514867,234,2_1_2_1_7_1_24,1482,0_0_366_0_1_1_0_0_0_0,234,234,Col156; ColRNAI; IncFIB(AP001918); IncFII(29),KL30 (wzi114),K30,O1/O2v2,O1,2,0,clb 3 (19),0,ybt 17; ICEKp10 (269),-,-
ERR1514870,1145,2_1_4_34_1_1_2,1483,0_0_287_0_0_0_0_0_0_0,1145,1145,IncFII(K),KL30 (wzi2),K30,O1/O2v1,O1,0,0,0,0,0,-,-
ERR1514871,101,2_6_1_5_4_1_6,1484,0_0_84_0_8_0_6_1_0_0,101,101,Col440I; Col440I; Col440II; IncFIB(K); IncFIB(pKPHS1); IncL; IncR,KL17 (wzi137),K17,O1/O2v1,O1,1,0,0,0,ybt 9; ICEKp3 (183),-,-
ERR1514872,3639,2_1_1_94_10_4_70,1485,0_0_340_0_0_0_0_0_0_0,3639,3639,IncFIB(K)--IncFII(K),KL22 (wzi385),K22,O3/O3a,O3/O3a,0,0,0,0,0,-,-
ERR1514873,215,2_1_38_37_10_4_18,1486,0_0_296_0_1_0_1_0_0_0,215,215,IncFIB(K); IncFIB(pKPHS1),KL16 (wzi247),K16,O1/O2v1,O1,0,0,0,0,0,-,-
ERR1514874,101,2_6_1_5_4_1_6,1487,0_0_84_0_8_0_9_6_0_0,101,101,Col(pHAD28); Col440II; IncFIB(pQil); IncFII(K),KL17 (wzi137),K17,O1/O2v1,O1,1,0,0,0,ybt 9; ICEKp3 (183-1LV),-,-
ERR1514876,25,2_1_1_1_10_4_13,1488,0_0_388_0_1_0_0_0_0_0,25,10224,IncFIB(K); IncFII(K),KL2 (wzi72),K2,O1/O2v2,O1,1,0,0,0,ybt 14; ICEKp5 (376),-,-
ERR1514877,101,2_6_1_5_4_1_6,1489,0_0_84_0_8_0_16_0_0_0,101,101,Col(pHAD28); Col440II; IncFIA(pBK30683); IncFIB(K); IncFIB(pNDM-Mar); IncFII(K); IncHI1B(pNDM-MAR); IncL; IncR; repB(R1701),KL17 (wzi137),K17,O1/O2v1,O1,4,iuc 1 (63),0,0,ybt 9; ICEKp3 (truncated) (183-3LV),rmp 1; KpVP-1,rmpA2_6-60%
ERR1514882,152,2_3_2_1_1_4_56,1490,0_0_220_0_3_0_0_0_0_0,152,152,IncFIA(pBK30683); IncFII; IncFII(pKP91); IncHI2--IncHI2A; repB(R1701); repB_KLEB,KL149 (wzi110),unknown (KL149),O4,O4,3,iuc 1 (1),0,iro 1 (2),0,rmp 1; KpVP-1 (truncated),rmpA2_6*-47%
ERR1514884,307,4_1_2_52_1_1_7,1491,0_0_369_0_0_0_0_11_0_0,307,307,Col(pHAD28); IncFIB(K)--IncFII(K); IncN,KL102 (wzi173),unknown (KL102),O1/O2v2,O2afg,0,0,0,0,0,-,-
ERR1514886,39,2_1_2_4_9_1_14,1493,0_0_107_1_1_0_0_0_0_0,39,10192,IncFIA(pBK30683); IncFIB(K); IncFII(K),KL149 (wzi452),unknown (KL149),O1/O2v2,O1,0,0,0,0,0,-,-
ERR1514887,101,2_6_1_5_4_1_6,1494,0_0_84_0_8_0_6_0_0_0,101,101,Col440I; Col440I; Col440I; Col440II; IncFIB(K); IncR,KL17 (wzi137),K17,O1/O2v1,O1,1,0,0,0,ybt 9; ICEKp3 (183),-,-
ERR1514890,101,2_6_1_5_4_1_6,1494,0_0_84_0_8_0_6_0_0_0,101,101,Col440I; Col440I; Col440I; Col440II; IncFIB(K); IncR,KL17 (wzi137),K17,O1/O2v1,O1,1,0,0,0,ybt 9; ICEKp3 (183),-,-
ERR1514892,512,54_3_1_1_1_1_79,1495,0_0_105_6_0_0_17_65_4_0,258,258,ColRNAI; IncFIB(K); IncFIB(pQil); IncFII(K),KL107 (wzi154),unknown (KL107),O1/O2v2,O2afg,0,0,0,0,0,-,-
ERR1514893,512,54_3_1_1_1_1_79,1495,0_0_105_6_0_0_17_65_4_0,258,258,ColRNAI; IncFIB(K); IncFIB(pQil); IncFII(K); IncFII(K),KL107 (wzi154),unknown (KL107),O1/O2v2,O2afg,0,0,0,0,0,-,-
ERR1514895,512,54_3_1_1_1_1_79,1495,0_0_105_6_0_0_17_65_4_0,258,258,Col440I; ColRNAI; IncFIB(K); IncFII(K),KL107 (wzi154),unknown (KL107),O1/O2v2,O2afg,0,0,0,0,0,-,-
ERR1514896,405,2_1_62_3_10_4_110,1496,0_0_374_0_4_0_1_0_12_0,405,405,IncFIB(K); IncFII(K); IncL,KL151 (wzi143),unknown (KL151),O4,O4,1,0,0,0,ybt 27; ICEKp22 (312),-,-
ERR1514897,15,1_1_1_1_1_1_1,8870,0_0_0_0_2_0_41_0_0_0,15,15,Col(pHAD28); Col(pHAD28)--Col440II; Col440I; IncFIB(K); IncFIB(pQil); IncFII(K); IncR,KL24 (wzi24),K24,O1/O2v1,O1,1,0,0,0,ybt 10; ICEKp4 (445-3LV),-,-
ERR1514898,15,1_1_1_1_1_1_1,1498,0_0_0_0_2_0_7_2_0_0,15,15,Col440II; ColRNAI; ColpVC; IncFIB(pQil); IncFII(K); IncFII(K); IncL; repB(R1701),KL24 (wzi24),K24,O1/O2v1,O1,1,0,0,0,ybt 10; ICEKp4 (28),-,-
ERR1514899,788,2_4_2_1_7_1_12,1499,0_0_227_0_0_0_0_0_0_0,1626,788,IncFIB(K); IncX3,KL25 (wzi219),K25,O5,O5,1,0,0,0,ybt 16; ICEKp12 (294),-,-
ERR1514901,405,2_1_62_3_10_4_110,1501,0_0_374_0_4_0_1_0_1_0,405,405,IncFIB(K); IncFII(K); IncL,KL151 (wzi143),unknown (KL151),O4,O4,1,0,0,0,ybt 27; ICEKp22 (312),-,-
ERR1514902,788,2_4_2_1_7_1_12,1499,0_0_227_0_0_0_0_0_0_0,1626,788,IncFIB(K); IncX3,KL25 (wzi219),K25,O5,O5,1,0,0,0,ybt 16; ICEKp12 (294),-,-
ERR1514903,101,2_6_1_5_4_1_6,1494,0_0_84_0_8_0_6_0_0_0,101,101,Col440I; Col440I; Col440I; Col440II; IncFIB(K); IncR,KL17 (wzi137),K17,O1/O2v1,O1,1,0,0,0,ybt 9; ICEKp3 (183),-,-
ERR1514904,101,2_6_1_5_4_1_6,1494,0_0_84_0_8_0_6_0_0_0,101,101,Col440I; Col440I; Col440I; Col440II; IncFIB(K); IncR,KL17 (wzi137),K17,O1/O2v1,O1,1,0,0,0,ybt 9; ICEKp3 (183),-,-
ERR1514905,512,54_3_1_1_1_1_79,1495,0_0_105_6_0_0_17_65_4_0,258,258,ColRNAI; IncFIB(K); IncFIB(pQil); IncFII(K),KL107 (wzi154),unknown (KL107),O1/O2v2,O2afg,0,0,0,0,0,-,-
ERR1514906,70,2_6_17_1_20_10_25,1503,0_0_211_0_1_0_0_0_0_0,70,70,Col440I; ColRNAI; IncFIB(pKPHS1); repB(R1701),KL122 (wzi162),unknown (KL122),O1/O2v2,O1,1,0,0,0,ybt unknown (0),-,-
ERR1514909,405,2_1_62_3_10_4_110,1504,0_0_374_0_4_0_1_11_0_0,405,405,IncFIB(K)--IncFII(K); IncL,KL151 (wzi143),unknown (KL151),O4,O4,1,0,0,0,ybt 27; ICEKp22 (312),-,-
ERR1514911,70,2_6_17_1_20_10_25,1503,0_0_211_0_1_0_0_0_0_0,70,70,Col440I; IncFIB(pKPHS1); IncFIB(pNDM-Mar); repB(R1701),KL122 (wzi162),unknown (KL122),O1/O2v2,O1,1,0,0,0,ybt unknown (0),-,-
ERR1514912,512,54_3_1_1_1_1_79,1505,0_0_105_6_0_0_17_65_71_0,258,258,ColRNAI; IncFIB(K); IncFII(K); IncX3,KL107 (wzi154),unknown (KL107),O1/O2v2,O2afg,0,0,0,0,0,-,-
ERR1514913,258,3_3_1_1_1_1_79,1506,0_0_105_6_13_0_0_0_0_0,258,258,ColRNAI; IncC; IncFIB(K); IncFII(K); IncX3,KL106 (wzi29),unknown (KL106),O1/O2v2,O2afg,1,0,0,0,ybt 13; ICEKp2 (299),-,-
ERR1514914,512,54_3_1_1_1_1_79,1507,0_0_105_6_0_0_17_65_32_0,258,258,ColRNAI; IncFIB(K); IncFIB(pQil); IncFII(K); IncFII(K),KL107 (wzi154),unknown (KL107),O1/O2v2,O2afg,0,0,0,0,0,-,-
ERR1514918,147,3_4_6_1_7_4_38,1508,0_0_197_0_4_0_1_0_0_0,147,147,Col(pHAD28); IncC; IncFIB(pNDM-Mar); IncFII; IncFII(pKP91); IncR,KL64 (wzi64),K64,O1/O2v1,O2a,0,0,0,0,0,-,-
ERR1514920,405,2_1_62_3_10_4_110,1501,0_0_374_0_4_0_1_0_1_0,405,405,IncFIB(K); IncFII(K); IncL,KL151 (wzi143),unknown (KL151),O4,O4,1,0,0,0,ybt 27; ICEKp22 (312),-,-
ERR1514921,11,3_3_1_1_1_1_4,1509,0_0_105_0_3_0_1_0_1_0,258,340,ColRNAI; IncFIB(K); IncL; IncR,KL105 (wzi75),unknown (KL105),O1/O2v2,O2afg,1,0,0,0,ybt 10; ICEKp4 (26-1LV),-,-
ERR1514923,405,2_1_62_3_10_4_110,1460,0_0_374_0_4_0_1_1_0_0,405,405,ColRNAI; IncFIB(K)--IncFII(K),KL151 (wzi143),unknown (KL151),O4,O4,1,0,0,0,ybt 27; ICEKp22 (312),-,-
ERR1514924,392,3_4_6_1_7_4_40,1510,0_0_197_0_25_0_0_0_1_0,147,147,Col(pHAD28)--Col440II; IncFIB(K); IncFIB(pQil); IncFII(K); IncFII(K); IncHI1A(NDM-CIT)--IncHI1B(pNDM-CIT),KL27 (wzi187),K27,O4,O4,0,0,0,0,0,-,-
ERR1514925,340,3_3_1_1_1_1_18,2458,0_0_105_0_11_0_13_0_3_0,258,340,Col440I; ColRNAI; IncFIA(pBK30683); IncFIB(K); IncFII(K); IncX1,KL15 (wzi50),K15,O4,O4,0,0,0,0,0,-,-
ERR1514926,340,3_3_1_1_1_1_18,2425,0_0_105_0_11_0_13_0_0_0,258,340,Col440I; ColRNAI; IncFIA(pBK30683); IncFIB(K); IncFII(K); IncX1,KL15 (wzi50),K15,O4,O4,0,0,0,0,0,-,-
ERR1514927,101,2_6_1_5_4_1_6,2422,0_0_84_0_8_0_0_4_1_0,101,101,Col(pHAD28); Col440II; IncC; IncFIA(pBK30683); IncFIB(K); IncL; IncR; repB(R1701),KL17 (wzi137),K17,O1/O2v1,O1,1,0,0,0,ybt 9; ICEKp3 (183),-,-
ERR1514928,86,9_4_2_1_1_1_27,2459,0_0_395_0_5_0_0_0_0_0,86,86,IncHI1B(pNDM-MAR)--repB_KLEB,KL2 (-),K2,O1/O2v1,O1,3,iuc 1 (1),0,iro 1 (1),0,rmp 1; KpVP-1,rmpA2_2-54%
ERR1514929,999,2_1_2_1_10_1_12,2460,0_0_217_0_0_0_0_0_0_0,999,999,IncFIB(K); IncFII(K),KL127 (wzi202),unknown (KL127),OL101,unknown (OL101),0,0,0,0,0,-,-
ERR1514934,101,2_6_1_5_4_1_6,2461,0_0_84_0_8_3_0_0_7_0,101,101,IncR,KL17 (wzi137),K17,O1/O2v1,O1,1,0,0,0,ybt 9; ICEKp3 (183),-,-
ERR1514940,29,2_3_2_2_6_4_4,2414,0_0_137_1_5_0_0_1_0_0,29,29,IncC; IncFIB(K)--IncFII(K); IncFIB(pKPHS1); IncFII,KL30 (wzi85),K30,O1/O2v2,O1,1,0,0,0,ybt 14; ICEKp12 (143-3LV),-,-
ERR1514944,133,12_1_1_2_5_1_36,1933,0_0_181_1_1_0_0_0_0_0,133,10031,Col440I; IncFIB(K); IncFIB(pKPHS1); IncFII(K); IncL,KL116 (wzi180),unknown (KL116),O1/O2v1,O1,1,0,0,0,ybt 10; ICEKp4 (78-1LV),-,-
ERR1514950,323,2_1_1_1_9_1_93,1934,0_0_363_1_0_0_0_0_0_0,323,323,IncFIB(pQil)--IncFII(K),KL21 (wzi262),K21,O3b,O3b,0,0,0,0,0,-,-
ERR1514951,133,12_1_1_2_5_1_36,1933,0_0_181_1_1_0_0_0_0_0,133,10031,Col440I; IncFIB(K); IncFIB(pKPHS1); IncFII(K); IncL,KL116 (wzi180),unknown (KL116),O1/O2v1,O1,0,0,0,0,0,-,-
ERR1514952,5,2_2_1_1_3_3_3,1935,0_0_129_0_3_0_0_0_0_0,5,5,ColRNAI; IncFIB(K)(pCAV1099-114); IncFII(K); repB(R1701),KL39 (wzi112),K39,O1/O2v1,O1,2,0,clb 2 (29-1LV),0,ybt 17; ICEKp10 (288-4LV),-,-
ERR1514955,643,2_3_6_75_9_7_137,1936,0_0_13_9_0_0_0_0_0_0,34,643,IncFIB(K); IncFII(K); IncFII(pMET),KL105 (-),unknown (KL105),O4,O4,0,0,0,0,0,-,-
ERR1514959,5,2_2_1_1_3_3_3,1937,0_0_129_0_3_0_0_0_1_0,5,5,Col440I; ColRNAI; IncFIB(K)(pCAV1099-114); IncFII(K); IncL; repB(R1701),KL39 (wzi112),K39,O1/O2v1,O1,2,0,clb 2 (29-1LV),0,ybt 17; ICEKp10 (288-4LV),-,-
ERR1514960,1236,2_5_117_2_7_1_10,1938,0_0_147_1_1_0_1_0_1_0,48,48,IncFIB(K)--IncFII(K),KL62 (wzi62),K62,O1/O2v1,O1,1,0,0,0,ybt 5; ICEKp6 (11),-,-
ERR1514961,11,3_3_1_1_1_1_4,1939,0_0_105_0_9_0_0_0_0_0,258,340,Col(pHAD28); Col440I; IncFIB(K); IncFII(K); repB(R1701),KL15 (wzi50),K15,O4,O4,1,0,0,0,ybt 9; ICEKp3 (183),-,-
ERR1514964,15,1_1_1_1_1_1_1,8898,0_0_0_0_2_0_0_0_0_0,15,15,IncFIB(K); IncFII(K),KL19 (wzi19),K19,O1/O2v2,O1,0,0,0,0,0,-,-
ERR1514966,258,3_3_1_1_1_1_79,1940,0_0_105_6_0_0_0_63_0_0,258,258,ColRNAI; IncFIB(K); IncFII(K); IncX5,KL106 (wzi29),unknown (KL106),O1/O2v2,O2afg,0,0,0,0,0,-,-
ERR1514971,15,1_1_1_1_1_1_1,8916,0_0_0_0_2_0_0_4_0_0,15,15,IncFIB(K); IncFII(K),KL19 (wzi19),K19,O1/O2v2,O1,0,0,0,0,0,-,-
ERR1514973,35,2_1_2_1_10_1_19,1942,0_0_131_1_8_0_0_0_0_3,35,35,Col440I; IncFIB(K),KL22 (wzi37),K22,O1/O2v1,O1,1,0,0,0,ybt 9; ICEKp3 (180),-,-
ERR1514982,485,2_1_1_1_7_1_12,1945,0_0_158_1_0_0_0_0_0_0,45,10251,IncM1,KL6 (wzi317),K6,O1/O2v1,O2a,0,0,0,0,0,-,-
ERR1514984,1236,2_5_117_2_7_1_10,1946,0_0_147_1_1_0_1_1_0_0,48,48,Col(pHAD28); Col440I; IncFIB(K); IncFII(K),KL62 (wzi62),K62,O1/O2v1,O1,1,0,0,0,ybt 5; ICEKp6 (11),-,-
ERR1514985,48,2_5_2_2_7_1_10,1947,0_0_147_0_2_1_0_0_0_0,48,48,Col(MG828); ColRNAI; IncFIB(K); IncFII(K),KL124 (wzi167),unknown (KL124),O1/O2v1,O1,2,0,clb 3 (17),0,ybt 17; ICEKp10 (289-1LV),-,-
